equity_curve,predicted,actual
0.538107818159282,buy,buy
0.5327208191773659,buy,buy
0.5273877494584188,buy,buy
0.5221080691164274,buy,buy
0.5168812436701786,buy,buy
0.5117067439891527,buy,buy
0.5065840462399571,buy,buy
0.5015126318332968,buy,buy
0.4964919873714757,buy,buy
0.4915216045964239,buy,buy
0.4866009803382443,buy,buy
0.4817296164642752,buy,buy
0.4769070198286625,buy,buy
0.4721327022224367,buy,buy
0.46740618032408976,buy,buy
0.46272697565064674,buy,buy
0.45809461450922717,buy,buy
0.45350862794909147,buy,buy
0.4489685517141672,buy,buy
0.44447392619605103,buy,buy
0.4400242963874806,buy,buy
0.4356192118362726,buy,buy
0.43125822659972207,buy,buy
0.4269408991994576,buy,buy
0.4226667925767491,buy,buy
0.41843547404826287,buy,buy
0.4142465152622593,buy,buy
0.4100994921552293,buy,buy
0.4059939849089648,buy,buy
0.4019295779080592,buy,buy
0.39790585969783293,buy,buy
0.3939224229426804,buy,buy
0.3899788643848339,buy,buy
0.38607478480354074,buy,buy
0.38220978897464813,buy,buy
0.37838348563059354,buy,buy
0.37459548742079524,buy,buy
0.3708454108724392,buy,buy
0.367132876351659,buy,buy
0.3634575080251039,buy,buy
0.35981893382189206,buy,buy
0.3562167853959443,buy,buy
0.35265069808869515,buy,buy
0.3491203108921771,buy,buy
0.3456252664124746,buy,buy
0.3421652108335435,buy,buy
0.33873979388139325,buy,buy
0.33534866878862724,buy,buy
0.33199149225933827,buy,buy
0.32866792443435555,buy,buy
0.32537762885683946,buy,buy
0.3221202724382208,buy,buy
0.3188955254244809,buy,buy
0.3157030613627699,buy,buy
0.312542557068358,buy,buy
0.309413692591919,buy,buy
0.3063161511871402,buy,buy
0.30324961927865723,buy,buy
0.3002137864303097,buy,buy
0.29720834531371454,buy,buy
0.2942329916771539,buy,buy
0.29128742431477495,buy,buy
0.28837134503609746,buy,buy
0.28548445863582705,buy,buy
0.2826264728639704,buy,buy
0.2797970983962498,buy,buy
0.2769960488048136,buy,buy
0.27422304052924046,buy,buy
0.27147779284783313,buy,buy
0.2687600278492001,buy,buy
0.2660694704041217,buy,buy
0.26340584813769763,buy,buy
0.2607688914017736,buy,buy
0.2581583332476438,buy,buy
0.25557390939902663,buy,buy
0.25301535822531124,buy,buy
0.2504824207150716,buy,buy
0.24797484044984575,buy,buy
0.24549236357817783,buy,buy
0.2430347387899196,buy,buy
0.2406017172907895,buy,buy
0.23819305277718625,buy,buy
0.23580850141125467,buy,buy
0.2334478217962011,buy,buy
0.23111077495185586,buy,buy
0.22879712429048052,buy,buy
0.22650663559281714,buy,buy
0.22423907698437753,buy,buy
0.2219942189119697,buy,buy
0.2197718341204593,buy,buy
0.2175716976297639,buy,buy
0.21539358671207723,buy,buy
0.21323728086932187,buy,buy
0.21110256181082723,buy,buy
0.20898921343123136,buy,buy
0.20689702178860367,buy,buy
0.2048257750827869,buy,buy
0.2027752636339558,buy,buy
0.20074527986139046,buy,buy
0.19873561826246225,buy,buy
0.1967460753918299,buy,buy
0.19477644984084405,buy,buy
0.192826542217158,buy,buy
0.19089615512454242,buy,buy
0.18898509314290216,buy,buy
0.18709316280849328,buy,buy
0.18522017259433796,buy,buy
0.18336593289083553,buy,buy
0.18153025598656758,buy,buy
0.17971295604929527,buy,buy
0.17791384910714692,buy,buy
0.17613275302999373,buy,buy
0.1743694875110122,buy,buy
0.172623874048431,buy,buy
0.17089573592746052,buy,buy
0.1691848982024035,buy,buy
0.16749118767894455,buy,buy
0.16581443289661707,buy,buy
0.16415446411144574,buy,buy
0.16251111327876266,buy,buy
0.16088421403619563,buy,buy
0.15927360168682664,buy,buy
0.157679113182519,buy,buy
0.15610058710741148,buy,buy
0.15453786366157743,buy,buy
0.15299078464484778,buy,buy
0.15145919344079586,buy,buy
0.1499429350008825,buy,buy
0.14844185582875985,buy,buy
0.14695580396473257,buy,buy
0.14548462897037423,buy,buy
0.14402818191329791,buy,buy
0.14258631535207936,buy,buy
0.14115888332133075,buy,buy
0.13974574131692427,buy,buy
0.13834674628136331,buy,buy
0.13696175658930035,buy,buy
0.1355906320331996,buy,buy
0.13423323380914334,buy,buy
0.1328894245027803,buy,buy
0.13155906807541468,buy,buy
0.1302420298502345,buy,buy
0.12893817649867773,buy,buy
0.12764737602693493,buy,buy
0.12636949776258716,buy,buy
0.1251044123413774,buy,buy
0.12385199169411464,buy,buy
0.12261210903370888,buy,buy
0.12138463884233609,buy,buy
0.12016945685873155,buy,buy
0.11896644006561043,buy,buy
0.11777546667721428,buy,buy
0.1165964161269823,buy,buy
0.11542916905534582,buy,buy
0.11427360729764525,buy,buy
0.1131296138721677,buy,buy
0.11199707296830459,buy,buy
0.11087586993482768,buy,buy
0.10976589126828251,buy,buy
0.10866702460149806,buy,buy
0.1075791586922114,buy,buy
0.10650218341180619,buy,buy
0.10543598973416404,buy,buy
0.10438046972462736,buy,buy
0.1033355165290727,buy,buy
0.10230102436309362,buy,buy
0.10127688850129161,buy,buy
0.10026300526667452,buy,buy
0.09925927202016083,buy,buy
0.09826558715018918,buy,buy
0.09728185006243188,buy,buy
0.09630796116961132,buy,buy
0.09534382188141846,buy,buy
0.09438933459453211,buy,buy
0.09344440268273825,buy,buy
0.09250893048714814,buy,buy
0.09158282330651452,buy,buy
0.09066598738764453,buy,buy
0.08975832991590886,buy,buy
0.08885975900584571,buy,buy
0.08797018369185891,buy,buy
0.08708951391900915,buy,buy
0.08621766053389741,buy,buy
0.08535453527563959,buy,buy
0.08450005076693155,buy,buy
0.08365412050520366,buy,buy
0.0828166588538637,buy,buy
0.0819875810336277,buy,buy
0.08116680311393731,buy,buy
0.08035424200446328,buy,buy
0.07954981544669387,buy,buy
0.07875344200560758,buy,buy
0.07796504106142911,buy,buy
0.07718453280146802,buy,buy
0.07641183821203892,buy,buy
0.07564687907046269,buy,buy
0.07488957793714765,buy,buy
0.07413985814775013,buy,buy
0.07339764380541343,buy,buy
0.07266285977308451,buy,buy
0.07193543166590759,buy,buy
0.0712152858436939,buy,buy
0.07050234940346682,buy,buy
0.06979655017208167,buy,buy
0.0690978166989193,buy,buy
0.06840607824865297,buy,buy
0.06772126479408747,buy,buy
0.06704330700907006,buy,buy
0.06637213626147234,buy,buy
0.06570768460624234,buy,buy
0.06504988477852619,buy,buy
0.06439867018685871,buy,buy
0.06375397490642207,buy,buy
0.06311573367237196,buy,buy
0.06248388187323064,buy,buy
0.06185835554434608,buy,buy
0.061239091361416566,buy,buy
0.06062602663408015,buy,buy
0.06001909929956829,buy,buy
0.059418247916423014,buy,buy
0.05882341165827696,buy,buy
0.058234530307695716,buy,buy
0.05765154425008178,buy,buy
0.05707439446763958,buy,buy
0.05650302253340086,buy,buy
0.05593737060530991,buy,buy
0.05537738142036804,buy,buy
0.05482299828883659,buy,buy
0.054274165088498055,buy,buy
0.05373082625897461,buy,buy
0.05319292679610353,buy,buy
0.05266041224636896,buy,buy
0.05213322870138932,buy,buy
0.05161132279246002,buy,buy
0.05109464168515074,buy,buy
0.05058313307395677,buy,buy
0.05007674517700399,buy,buy
0.04957542673080676,buy,buy
0.049079126985078374,buy,buy
0.048587795697593375,buy,buy
0.04810138312910138,buy,buy
0.0476198400382918,buy,buy
0.04714311767680894,buy,buy
0.046671167784317055,buy,buy
0.04620394258361475,buy,buy
0.045741394775798354,buy,buy
0.045283477535473654,buy,buy
0.04483014450601559,buy,buy
0.04438134979487544,buy,buy
0.04393704796893489,buy,buy
0.04349719404990674,buy,buy
0.04306174350978154,buy,buy
0.04263065226631989,buy,buy
0.042203876678589804,buy,buy
0.04178137354254881,buy,buy
0.04136310008667023,buy,buy
0.04094901396761328,buy,buy
0.04053907326593646,buy,buy
0.040133236481853955,buy,buy
0.039731462531034406,buy,buy
0.039333710740441834,buy,buy
0.03893994084421814,buy,buy
0.03855011297960685,buy,buy
0.03816418768291767,buy,buy
0.03778212588553142,buy,buy
0.037403888909944984,buy,buy
0.03702943846585586,buy,buy
0.03665873664628586,buy,buy
0.036291745923743686,buy,buy
0.03592842914642585,buy,buy
0.03556874953445569,buy,buy
0.035212670676160004,buy,buy
0.03486015652438296,buy,buy
0.03451117139283689,buy,buy
0.03416567995248968,buy,buy
0.033823647227988266,buy,buy
0.03348503859411793,buy,buy
0.0331498197722971,buy,buy
0.03281795682710717,buy,buy
0.03248941616285713,buy,buy
0.03216416452018252,buy,buy
0.031842168972678477,buy,buy
0.03152339692356648,buy,buy
0.031207816102394467,buy,buy
0.03089539456176995,buy,buy
0.03058610067412589,buy,buy
0.03027990312851891,buy,buy
0.0299767709274596,buy,buy
0.02967667338377449,buy,buy
0.029379580117499502,buy,buy
0.029085461052804476,buy,buy
0.028794286414948467,buy,buy
0.028506026727265557,buy,buy
0.02822065280818082,buy,buy
0.027938135768256163,buy,buy
0.027658447007265743,buy,buy
0.027381558211300665,buy,buy
0.02710744134990266,buy,buy
0.02683606867322646,buy,buy
0.026567412709230583,buy,buy
0.026301446260896238,buy,buy
0.026038142403474067,buy,buy
0.02577747448175846,buy,buy
0.025519416107389153,buy,buy
0.02526394115617983,buy,buy
0.02501102376547349,buy,buy
0.024760638331524264,buy,buy
0.02451275950690546,buy,buy
0.02426736219794355,buy,buy
0.02402442156217785,buy,buy
0.023783913005845623,buy,buy
0.023545812181392362,buy,buy
0.023310094985007006,buy,buy
0.023076737554181815,buy,buy
0.02284571626529669,buy,buy
0.022617007731227656,buy,buy
0.022390588798979313,buy,buy
0.022166436547340965,buy,buy
0.021944528284566226,buy,buy
0.02172484154607585,buy,buy
0.02150735409218356,buy,buy
0.021292043905844646,buy,buy
0.021078889190427105,buy,buy
0.020867868367505073,buy,buy
0.020658960074674375,buy,buy
0.02045214316338993,buy,buy
0.020247396696824804,buy,buy
0.0200446999477507,buy,buy
0.019844032396439667,buy,buy
0.019645373728586813,buy,buy
0.01944870383325381,buy,buy
0.019254002800832996,buy,buy
0.01906125092103185,buy,buy
0.018870428680877648,buy,buy
0.018681516762742094,buy,buy
0.018494496042385733,buy,buy
0.01830934758702192,buy,buy
0.018126052653400202,buy,buy
0.017944592685908856,buy,buy
0.017764949314696445,buy,buy
0.01758710435381217,buy,buy
0.017411039799364845,buy,buy
0.017236737827700285,buy,buy
0.017064180793596964,buy,buy
0.016893351228479722,buy,buy
0.01672423183865136,buy,buy
0.016556805503541924,buy,buy
0.01639105527397555,buy,buy
0.016226964370454615,buy,buy
0.0160645161814611,buy,buy
0.015903694261774945,buy,buy
0.015744482330809235,buy,buy
0.015586864270962057,buy,buy
0.015430824125984864,buy,buy
0.015276346099367157,buy,buy
0.015123414552737354,buy,buy
0.014972014004279657,buy,buy
0.014822129127166772,buy,buy
0.014673744748008317,buy,buy
0.014526845845314771,buy,buy
0.014381417547976788,buy,buy
0.014237445133759739,buy,buy
0.014094914027813335,buy,buy
0.013953809801196154,buy,buy
0.01381411816941495,buy,buy
0.013675824990978582,buy,buy
0.01353891626596642,buy,buy
0.013403378134611081,buy,buy
0.013269196875895355,buy,buy
0.013136358906163177,buy,buy
0.0130048507777445,buy,buy
0.012874659177593948,buy,buy
0.012745770925943077,buy,buy
0.012618172974966148,buy,buy
0.012491852407459243,buy,buy
0.012366796435532611,buy,buy
0.012242992399316106,buy,buy
0.012120427765677575,buy,buy
0.011999090126954094,buy,buy
0.011878967199695886,buy,buy
0.011760046823422828,buy,buy
0.011642316959393401,buy,buy
0.011525765689385964,buy,buy
0.011410381214492223,buy,buy
0.011296151853922798,buy,buy
0.011183066043824722,buy,buy
0.011071112336110795,buy,buy
0.010960279397300652,buy,buy
0.010850556007373438,buy,buy
0.010741931058631955,buy,buy
0.010634393554578197,buy,buy
0.010527932608800134,buy,buy
0.010422537443869638,buy,buy
0.010318197390251447,buy,buy
0.010214901885223048,buy,buy
0.010112640471805373,buy,buy
0.010011402797704209,buy,buy
0.009911178614262184,buy,buy
0.00981195777542127,buy,buy
0.009713730236695655,buy,buy
0.009616486054154903,buy,buy
0.0095202153834173,buy,buy
0.009424908478653264,buy,buy
0.009330555691598741,buy,buy
0.009237147470578478,buy,buy
0.009144674359539074,buy,buy
0.009053126997091706,buy,buy
0.00896249611556444,buy,buy
0.008872772540064036,buy,buy
0.008783947187547138,buy,buy
0.008696011065900762,buy,buy
0.008608955273031996,buy,buy
0.008522770995966806,buy,buy
0.008437449509957869,buy,buy
0.008352982177601333,buy,buy
0.008269360447962419,buy,buy
0.008186575855709786,buy,buy
0.008104620020258548,buy,buy
0.00802348464492188,buy,buy
0.007943161516071114,buy,buy
0.00786364250230424,buy,buy
0.007784919553622745,buy,buy
0.007706984700616669,buy,buy
0.007629830053657841,buy,buy
0.007553447802101182,buy,buy
0.007477830213494003,buy,buy
0.007402969632793224,buy,buy
0.007328858481590422,buy,buy
0.007255489257344644,buy,buy
0.0071828545326229,buy,buy
0.007110946954348248,buy,buy
0.007039759243055427,buy,buy
0.006969284192153921,buy,buy
0.006899514667198416,buy,buy
0.006830443605166549,buy,buy
0.006762064013743896,buy,buy
0.0066943689706161135,buy,buy
0.006627351622768169,buy,buy
0.006561005185790582,buy,buy
0.0064953229431926164,buy,buy
0.006430298245722346,buy,buy
0.006365924510693525,buy,buy
0.006302195221319198,buy,buy
0.006239103926051986,buy,buy
0.006176644237930968,buy,buy
0.006114809833935108,buy,buy
0.006053594454343154,buy,buy
0.005992991902099941,buy,buy
0.005932996042189043,buy,buy
0.005873600801011701,buy,buy
0.00581480016577197,buy,buy
0.005756588183868027,buy,buy
0.005698958962289559,buy,buy
0.005641906667021202,buy,buy
0.005585425522451932,buy,buy
0.005529509810790389,buy,buy
0.005474153871486037,buy,buy
0.005419352100656128,buy,buy
0.005365098950518403,buy,buy
0.005311388928829467,buy,buy
0.005258216598328788,buy,buy
0.005205576576188269,buy,buy
0.0051534635334673186,buy,buy
0.005101872194573386,buy,buy
0.005050797336727896,buy,buy
0.00500023378943752,buy,buy
0.00495017643397076,buy,buy
0.00490062020283975,buy,buy
0.00485156007928726,buy,buy
0.004802991096778835,buy,buy
0.004754908338500009,buy,buy
0.00470730693685856,buy,buy
0.004660182072991748,buy,buy
0.004613528976278481,buy,buy
0.00456734292385637,buy,buy
0.004521619240143615,buy,buy
0.00447635329636568,buy,buy
0.004431540510086703,buy,buy
0.004387176344745604,buy,buy
0.004343256309196826,buy,buy
0.004299775957255688,buy,buy
0.004256730887248274,buy,buy
0.0042141167415658395,buy,buy
0.004171929206223674,buy,buy
0.004130164010424381,buy,buy
0.004088816926125531,buy,buy
0.004047883767611637,buy,buy
0.004007360391070426,buy,buy
0.003967242694173339,buy,buy
0.003927526615660241,buy,buy
0.0038882081349282866,buy,buy
0.003849283271624895,buy,buy
0.0038107480852448083,buy,buy
0.0037725986747311783,buy,buy
0.0037348311780806484,buy,buy
0.0036974417719523897,buy,buy
0.003660426671281049,buy,buy
0.0036237821288935745,buy,buy
0.0035875044351298744,buy,buy
0.003551589917467276,buy,buy
0.0035160349401487413,buy,buy
0.0034808359038148075,buy,buy
0.0034459892451392097,buy,buy
0.0034114914364681533,buy,buy
0.0033773389854631964,buy,buy
0.0033435284347477076,buy,buy
0.003310056361556863,buy,buy
0.0032769193773911484,buy,buy
0.0032441141276733274,buy,buy
0.0032116372914088474,buy,buy
0.0031794855808496415,buy,buy
0.003147655741161299,buy,buy
0.003116144550093566,buy,buy
0.003084948817654146,buy,buy
0.003054065385785764,buy,buy
0.0030234911280464663,buy,buy
0.0029932229492931196,buy,buy
0.0029632577853680774,buy,buy
0.002933592602788984,buy,buy
0.002904224398441686,buy,buy
0.002875150199276213,buy,buy
0.0028463670620058083,buy,buy
0.002817872072808967,buy,buy
0.0027896623470344602,buy,buy
0.002761735028909311,buy,buy
0.002734087291249695,buy,buy
0.0027067163351747322,buy,buy
0.002679619389823149,buy,buy
0.002652793712072771,buy,buy
0.002626236586262829,buy,buy
0.0025999453239190424,buy,buy
0.002573917263481453,buy,buy
0.0025481497700349885,buy,buy
0.002522640235042719,buy,buy
0.0024973860760817853,buy,buy
0.0024723847365819723,buy,buy
0.002447633685566896,buy,buy
0.0024231304173977846,buy,buy
0.0023988724515198244,buy,buy
0.0023748573322110423,buy,buy
0.0023510826283337054,buy,buy
0.0023275459330882086,buy,buy
0.002304244863769425,buy,buy
0.0022811770615254945,buy,buy
0.0022583401911190314,buy,buy
0.0022357319406907184,buy,buy
0.002213350021525268,buy,buy
0.0021911921678197284,buy,buy
0.0021692561364541085,buy,buy
0.002147539706764298,buy,buy
0.0021260406803172618,buy,buy
0.0021047568806884837,buy,buy
0.0020836861532416407,buy,buy
0.00206282636491048,buy,buy
0.002042175403982882,buy,buy
0.0020217311798870832,buy,buy
0.00200149162298004,buy,buy
0.001981454684337912,buy,buy
0.001961618335548641,buy,buy
0.0019419805685066086,buy,buy
0.0019225393952093473,buy,buy
0.0019032928475562884,buy,buy
0.001884238977149524,buy,buy
0.001865375855096563,buy,buy
0.001846701571815064,buy,buy
0.0018282142368395186,buy,buy
0.0018099119786298755,buy,buy
0.0017917929443820757,buy,buy
0.001773855299840488,buy,buy
0.0017560972291122189,buy,buy
0.0017385169344832847,buy,buy
0.0017211126362366217,buy,buy
0.001703882572471919,buy,buy
0.001686824998927255,buy,buy
0.0016699381888025191,buy,buy
0.0016532204325846026,buy,buy
0.001636670037874337,buy,buy
0.0016202853292151668,buy,buy
0.0016040646479235378,buy,buy
0.0015880063519209814,buy,buy
0.0015721088155678815,buy,buy
0.001556370429498905,buy,buy
0.0015407896004600802,buy,buy
0.0015253647511475055,buy,buy
0.0015100943200476735,buy,buy
0.0014949767612793933,buy,buy
0.001480010544437295,buy,buy
0.0014651941544369016,buy,buy
0.0014505260913612514,buy,buy
0.0014360048703090556,buy,buy
0.001421629021244377,buy,buy
0.0014073970888478125,buy,buy
0.0013933076323691658,buy,buy
0.0013793592254815951,buy,buy
0.0013655504561372212,buy,buy
0.00135187992642418,buy,buy
0.0013383462524251077,buy,buy
0.0013249480640770413,buy,buy
0.0013116840050327219,buy,buy
0.0012985527325232874,buy,buy
0.0012855529172223386,buy,buy
0.001272683243111367,buy,buy
0.0012599424073465293,buy,buy
0.001247329120126756,buy,buy
0.0012348421045631796,buy,buy
0.0012224800965498714,buy,buy
0.0012102418446358703,buy,buy
0.0011981261098984951,buy,buy
0.001186131665817923,buy,buy
0.0011742572981530248,buy,buy
0.001162501804818443,buy,buy
0.0011508639957629,buy,buy
0.0011393426928487257,buy,buy
0.001127936729732589,buy,buy
0.0011166449517474258,buy,buy
0.0011054662157855475,buy,buy
0.0010943993901829196,buy,buy
0.0010834433546046004,buy,buy
0.0010725969999313236,buy,buy
0.0010618592281472201,buy,buy
0.0010512289522286607,buy,buy
0.0010407050960342128,buy,buy
0.001030286594195699,buy,buy
0.0010199723920103461,buy,buy
0.0010097614453340135,buy,buy
0.0009996527204754902,buy,buy
0.000989645194091852,buy,buy
0.0009797378530848628,buy,buy
0.0009699296944984167,buy,buy
0.0009602197254170039,buy,buy
0.0009506069628651951,buy,buy
0.0009410904337081307,buy,buy
0.0009316691745530073,buy,buy
0.0009223422316515497,buy,buy
0.0009131086608034593,buy,buy
0.0009039675272608299,buy,buy
0.0008949179056335192,buy,buy
0.0008859588797954683,buy,buy
0.0008770895427919592,buy,buy
0.0008683089967478003,buy,buy
0.0008596163527764311,buy,buy
0.0008510107308899372,buy,buy
0.0008424912599099658,buy,buy
0.0008340570773795334,buy,buy
0.0008257073294757157,buy,buy
0.0008174411709232122,buy,buy
0.0008092577649087765,buy,buy
0.0008011562829965015,buy,buy
0.0007931359050439546,buy,buy
0.0007851958191191519,buy,buy
0.0007773352214183626,buy,buy
0.0007695533161847376,buy,buy
0.0007618493156277523,buy,buy
0.000754222439843455,buy,buy
0.0007466719167355148,buy,buy
0.0007391969819370599,buy,buy
0.000731796878733297,buy,buy
0.0007244708579849074,buy,buy
0.0007172181780522079,buy,buy
0.0007100381047200727,buy,buy
0.0007029299111236057,buy,buy
0.0006958928776745576,buy,buy
0.000688926291988479,buy,buy
0.0006820294488126035,buy,buy
0.0006752016499544522,buy,buy
0.0006684422042111532,buy,buy
0.0006617504272994687,buy,buy
0.0006551256417865225,buy,buy
0.0006485671770212207,buy,buy
0.0006420743690663597,buy,buy
0.0006356465606314133,buy,buy
